Time (DD.MM.YYYY HH:MM:SS);name;CPU usage [%];vCPU [units]
01.03.2024 03:00:00;SRVDB1797;4.22;16.00
01.03.2024 04:00:00;SRVDB1797;1.53;16.00
01.03.2024 05:00:00;SRVDB1797;1.78;16.00
01.03.2024 06:00:00;SRVDB1797;2.02;16.00
01.03.2024 07:00:00;SRVDB1797;2.97;16.00
01.03.2024 08:00:00;SRVDB1797;3.18;16.00
01.03.2024 09:00:00;SRVDB1797;4.15;16.00
01.03.2024 10:00:00;SRVDB1797;6.37;16.00
01.03.2024 11:00:00;SRVDB1797;5.20;16.00
01.03.2024 12:00:00;SRVDB1797;6.72;16.00
01.03.2024 13:00:00;SRVDB1797;8.40;16.00
01.03.2024 14:00:00;SRVDB1797;5.54;16.00
01.03.2024 15:00:00;SRVDB1797;6.35;16.00
01.03.2024 16:00:00;SRVDB1797;5.81;16.00
01.03.2024 17:00:00;SRVDB1797;5.64;16.00
01.03.2024 18:00:00;SRVDB1797;4.82;16.00
01.03.2024 19:00:00;SRVDB1797;6.11;16.00
01.03.2024 20:00:00;SRVDB1797;4.61;16.00
01.03.2024 21:00:00;SRVDB1797;3.79;16.00
01.03.2024 22:00:00;SRVDB1797;9.27;16.00
01.03.2024 23:00:00;SRVDB1797;3.01;16.00
02.03.2024 00:00:00;SRVDB1797;3.01;16.00
02.03.2024 01:00:00;SRVDB1797;1.91;16.00
02.03.2024 02:00:00;SRVDB1797;1.72;16.00
02.03.2024 03:00:00;SRVDB1797;1.50;16.00
02.03.2024 04:00:00;SRVDB1797;1.43;16.00
02.03.2024 05:00:00;SRVDB1797;1.66;16.00
02.03.2024 06:00:00;SRVDB1797;1.84;16.00
02.03.2024 07:00:00;SRVDB1797;2.60;16.00
02.03.2024 08:00:00;SRVDB1797;2.69;16.00
02.03.2024 09:00:00;SRVDB1797;3.28;16.00
02.03.2024 10:00:00;SRVDB1797;4.42;16.00
02.03.2024 11:00:00;SRVDB1797;4.34;16.00
02.03.2024 12:00:00;SRVDB1797;4.38;16.00
02.03.2024 13:00:00;SRVDB1797;4.03;16.00
02.03.2024 14:00:00;SRVDB1797;4.09;16.00
02.03.2024 15:00:00;SRVDB1797;3.81;16.00
02.03.2024 16:00:00;SRVDB1797;4.30;16.00
02.03.2024 17:00:00;SRVDB1797;3.73;16.00
02.03.2024 18:00:00;SRVDB1797;3.63;16.00
02.03.2024 19:00:00;SRVDB1797;3.55;16.00
02.03.2024 20:00:00;SRVDB1797;3.69;16.00
02.03.2024 21:00:00;SRVDB1797;4.42;16.00
02.03.2024 22:00:00;SRVDB1797;6.77;16.00
02.03.2024 23:00:00;SRVDB1797;2.70;16.00
03.03.2024 00:00:00;SRVDB1797;2.40;16.00
03.03.2024 01:00:00;SRVDB1797;2.16;16.00
03.03.2024 02:00:00;SRVDB1797;1.80;16.00
03.03.2024 03:00:00;SRVDB1797;1.63;16.00
03.03.2024 04:00:00;SRVDB1797;1.57;16.00
03.03.2024 05:00:00;SRVDB1797;1.62;16.00
03.03.2024 06:00:00;SRVDB1797;1.66;16.00
03.03.2024 07:00:00;SRVDB1797;2.32;16.00
03.03.2024 08:00:00;SRVDB1797;6.35;16.00
03.03.2024 09:00:00;SRVDB1797;2.83;16.00
03.03.2024 10:00:00;SRVDB1797;3.77;16.00
03.03.2024 11:00:00;SRVDB1797;4.09;16.00
03.03.2024 12:00:00;SRVDB1797;3.75;16.00
03.03.2024 13:00:00;SRVDB1797;3.63;16.00
03.03.2024 14:00:00;SRVDB1797;4.17;16.00
03.03.2024 15:00:00;SRVDB1797;4.24;16.00
03.03.2024 16:00:00;SRVDB1797;3.67;16.00
03.03.2024 17:00:00;SRVDB1797;4.30;16.00
03.03.2024 18:00:00;SRVDB1797;3.91;16.00
03.03.2024 19:00:00;SRVDB1797;3.71;16.00
03.03.2024 20:00:00;SRVDB1797;3.88;16.00
03.03.2024 21:00:00;SRVDB1797;3.36;16.00
03.03.2024 22:00:00;SRVDB1797;19.06;16.00
03.03.2024 23:00:00;SRVDB1797;22.87;16.00
04.03.2024 00:00:00;SRVDB1797;33.54;16.00
04.03.2024 01:00:00;SRVDB1797;25.40;16.00
04.03.2024 02:00:00;SRVDB1797;12.27;16.00
04.03.2024 03:00:00;SRVDB1797;2.43;16.00
04.03.2024 04:00:00;SRVDB1797;1.54;16.00
04.03.2024 05:00:00;SRVDB1797;2.55;16.00
04.03.2024 06:00:00;SRVDB1797;1.89;16.00
04.03.2024 07:00:00;SRVDB1797;2.44;16.00
04.03.2024 08:00:00;SRVDB1797;2.91;16.00
04.03.2024 09:00:00;SRVDB1797;3.82;16.00
04.03.2024 10:00:00;SRVDB1797;3.85;16.00
04.03.2024 11:00:00;SRVDB1797;4.11;16.00
04.03.2024 12:00:00;SRVDB1797;6.22;16.00
04.03.2024 13:00:00;SRVDB1797;7.60;16.00
04.03.2024 14:00:00;SRVDB1797;6.21;16.00
04.03.2024 15:00:00;SRVDB1797;6.55;16.00
04.03.2024 16:00:00;SRVDB1797;6.49;16.00
04.03.2024 17:00:00;SRVDB1797;6.75;16.00
04.03.2024 18:00:00;SRVDB1797;4.81;16.00
04.03.2024 19:00:00;SRVDB1797;4.10;16.00
04.03.2024 20:00:00;SRVDB1797;4.39;16.00
04.03.2024 21:00:00;SRVDB1797;3.64;16.00
04.03.2024 22:00:00;SRVDB1797;7.21;16.00
04.03.2024 23:00:00;SRVDB1797;2.64;16.00
05.03.2024 00:00:00;SRVDB1797;2.11;16.00
05.03.2024 01:00:00;SRVDB1797;1.68;16.00
05.03.2024 02:00:00;SRVDB1797;1.45;16.00
05.03.2024 03:00:00;SRVDB1797;1.34;16.00
05.03.2024 04:00:00;SRVDB1797;1.34;16.00
05.03.2024 05:00:00;SRVDB1797;1.58;16.00
05.03.2024 06:00:00;SRVDB1797;1.91;16.00
05.03.2024 07:00:00;SRVDB1797;2.49;16.00
05.03.2024 08:00:00;SRVDB1797;2.78;16.00
05.03.2024 09:00:00;SRVDB1797;3.89;16.00
05.03.2024 10:00:00;SRVDB1797;5.26;16.00
05.03.2024 11:00:00;SRVDB1797;4.35;16.00
05.03.2024 12:00:00;SRVDB1797;4.47;16.00
05.03.2024 13:00:00;SRVDB1797;5.95;16.00
05.03.2024 14:00:00;SRVDB1797;5.73;16.00
05.03.2024 15:00:00;SRVDB1797;4.63;16.00
05.03.2024 16:00:00;SRVDB1797;4.72;16.00
05.03.2024 17:00:00;SRVDB1797;4.96;16.00
05.03.2024 18:00:00;SRVDB1797;5.14;16.00
05.03.2024 19:00:00;SRVDB1797;4.84;16.00
05.03.2024 20:00:00;SRVDB1797;4.38;16.00
05.03.2024 21:00:00;SRVDB1797;4.83;16.00
05.03.2024 22:00:00;SRVDB1797;6.93;16.00
05.03.2024 23:00:00;SRVDB1797;3.24;16.00
06.03.2024 00:00:00;SRVDB1797;5.99;16.00
06.03.2024 01:00:00;SRVDB1797;6.40;16.00
06.03.2024 02:00:00;SRVDB1797;11.74;16.00
06.03.2024 03:00:00;SRVDB1797;10.59;16.00
06.03.2024 04:00:00;SRVDB1797;1.38;16.00
06.03.2024 05:00:00;SRVDB1797;1.68;16.00
06.03.2024 06:00:00;SRVDB1797;2.98;16.00
06.03.2024 07:00:00;SRVDB1797;2.63;16.00
06.03.2024 08:00:00;SRVDB1797;2.73;16.00
06.03.2024 09:00:00;SRVDB1797;3.45;16.00
06.03.2024 10:00:00;SRVDB1797;5.16;16.00
06.03.2024 11:00:00;SRVDB1797;5.33;16.00
06.03.2024 12:00:00;SRVDB1797;8.88;16.00
06.03.2024 13:00:00;SRVDB1797;5.62;16.00
06.03.2024 14:00:00;SRVDB1797;5.59;16.00
06.03.2024 15:00:00;SRVDB1797;6.08;16.00
06.03.2024 16:00:00;SRVDB1797;5.55;16.00
06.03.2024 17:00:00;SRVDB1797;6.04;16.00
06.03.2024 18:00:00;SRVDB1797;4.92;16.00
06.03.2024 19:00:00;SRVDB1797;4.85;16.00
06.03.2024 20:00:00;SRVDB1797;4.14;16.00
06.03.2024 21:00:00;SRVDB1797;3.85;16.00
06.03.2024 22:00:00;SRVDB1797;11.30;16.00
06.03.2024 23:00:00;SRVDB1797;3.47;16.00
07.03.2024 00:00:00;SRVDB1797;11.31;16.00
07.03.2024 01:00:00;SRVDB1797;6.96;16.00
07.03.2024 02:00:00;SRVDB1797;2.99;16.00
07.03.2024 03:00:00;SRVDB1797;1.68;16.00
07.03.2024 04:00:00;SRVDB1797;1.51;16.00
07.03.2024 05:00:00;SRVDB1797;1.81;16.00
07.03.2024 06:00:00;SRVDB1797;1.90;16.00
07.03.2024 07:00:00;SRVDB1797;2.68;16.00
07.03.2024 08:00:00;SRVDB1797;3.01;16.00
07.03.2024 09:00:00;SRVDB1797;3.92;16.00
07.03.2024 10:00:00;SRVDB1797;5.54;16.00
07.03.2024 11:00:00;SRVDB1797;5.90;16.00
07.03.2024 12:00:00;SRVDB1797;5.81;16.00
07.03.2024 13:00:00;SRVDB1797;6.58;16.00
07.03.2024 14:00:00;SRVDB1797;6.86;16.00
07.03.2024 15:00:00;SRVDB1797;6.11;16.00
07.03.2024 16:00:00;SRVDB1797;5.71;16.00
07.03.2024 17:00:00;SRVDB1797;5.61;16.00
07.03.2024 18:00:00;SRVDB1797;5.88;16.00
07.03.2024 19:00:00;SRVDB1797;5.22;16.00
07.03.2024 20:00:00;SRVDB1797;4.61;16.00
07.03.2024 21:00:00;SRVDB1797;4.22;16.00
07.03.2024 22:00:00;SRVDB1797;10.16;16.00
07.03.2024 23:00:00;SRVDB1797;3.97;16.00
08.03.2024 00:00:00;SRVDB1797;2.42;16.00
08.03.2024 01:00:00;SRVDB1797;2.02;16.00
08.03.2024 02:00:00;SRVDB1797;1.69;16.00
08.03.2024 03:00:00;SRVDB1797;1.55;16.00
08.03.2024 04:00:00;SRVDB1797;1.51;16.00
08.03.2024 05:00:00;SRVDB1797;1.71;16.00
08.03.2024 06:00:00;SRVDB1797;1.83;16.00
08.03.2024 07:00:00;SRVDB1797;3.43;16.00
08.03.2024 08:00:00;SRVDB1797;2.71;16.00
08.03.2024 09:00:00;SRVDB1797;3.44;16.00
08.03.2024 10:00:00;SRVDB1797;5.21;16.00
08.03.2024 11:00:00;SRVDB1797;4.44;16.00
08.03.2024 12:00:00;SRVDB1797;4.56;16.00
08.03.2024 13:00:00;SRVDB1797;4.68;16.00
08.03.2024 14:00:00;SRVDB1797;4.34;16.00
08.03.2024 15:00:00;SRVDB1797;4.39;16.00
08.03.2024 16:00:00;SRVDB1797;5.06;16.00
08.03.2024 17:00:00;SRVDB1797;4.12;16.00
08.03.2024 18:00:00;SRVDB1797;4.00;16.00
08.03.2024 19:00:00;SRVDB1797;3.74;16.00
08.03.2024 20:00:00;SRVDB1797;3.94;16.00
08.03.2024 21:00:00;SRVDB1797;3.40;16.00
08.03.2024 22:00:00;SRVDB1797;6.72;16.00
08.03.2024 23:00:00;SRVDB1797;2.70;16.00
09.03.2024 00:00:00;SRVDB1797;2.31;16.00
09.03.2024 01:00:00;SRVDB1797;2.03;16.00
09.03.2024 02:00:00;SRVDB1797;1.97;16.00
09.03.2024 03:00:00;SRVDB1797;1.70;16.00
09.03.2024 04:00:00;SRVDB1797;1.60;16.00
09.03.2024 05:00:00;SRVDB1797;2.55;16.00
09.03.2024 06:00:00;SRVDB1797;1.64;16.00
09.03.2024 07:00:00;SRVDB1797;2.28;16.00
09.03.2024 08:00:00;SRVDB1797;2.31;16.00
09.03.2024 09:00:00;SRVDB1797;2.81;16.00
09.03.2024 10:00:00;SRVDB1797;3.75;16.00
09.03.2024 11:00:00;SRVDB1797;5.13;16.00
09.03.2024 12:00:00;SRVDB1797;4.36;16.00
09.03.2024 13:00:00;SRVDB1797;4.02;16.00
09.03.2024 14:00:00;SRVDB1797;3.91;16.00
09.03.2024 15:00:00;SRVDB1797;3.87;16.00
09.03.2024 16:00:00;SRVDB1797;4.28;16.00
09.03.2024 17:00:00;SRVDB1797;3.72;16.00
09.03.2024 18:00:00;SRVDB1797;3.87;16.00
09.03.2024 19:00:00;SRVDB1797;3.64;16.00
09.03.2024 20:00:00;SRVDB1797;3.36;16.00
09.03.2024 21:00:00;SRVDB1797;3.26;16.00
09.03.2024 22:00:00;SRVDB1797;6.83;16.00
09.03.2024 23:00:00;SRVDB1797;2.53;16.00
10.03.2024 00:00:00;SRVDB1797;2.60;16.00
10.03.2024 01:00:00;SRVDB1797;1.74;16.00
10.03.2024 02:00:00;SRVDB1797;1.55;16.00
10.03.2024 03:00:00;SRVDB1797;1.40;16.00
10.03.2024 04:00:00;SRVDB1797;1.45;16.00
10.03.2024 05:00:00;SRVDB1797;1.43;16.00
10.03.2024 06:00:00;SRVDB1797;1.46;16.00
10.03.2024 07:00:00;SRVDB1797;1.93;16.00
10.03.2024 08:00:00;SRVDB1797;8.84;16.00
10.03.2024 09:00:00;SRVDB1797;2.64;16.00
10.03.2024 10:00:00;SRVDB1797;3.36;16.00
10.03.2024 11:00:00;SRVDB1797;3.70;16.00
10.03.2024 12:00:00;SRVDB1797;3.98;16.00
10.03.2024 13:00:00;SRVDB1797;4.60;16.00
10.03.2024 14:00:00;SRVDB1797;4.21;16.00
10.03.2024 15:00:00;SRVDB1797;4.13;16.00
10.03.2024 16:00:00;SRVDB1797;4.11;16.00
10.03.2024 17:00:00;SRVDB1797;4.04;16.00
10.03.2024 18:00:00;SRVDB1797;4.04;16.00
10.03.2024 19:00:00;SRVDB1797;4.28;16.00
10.03.2024 20:00:00;SRVDB1797;3.82;16.00
10.03.2024 21:00:00;SRVDB1797;3.33;16.00
10.03.2024 22:00:00;SRVDB1797;18.99;16.00
10.03.2024 23:00:00;SRVDB1797;23.76;16.00
11.03.2024 00:00:00;SRVDB1797;25.38;16.00
11.03.2024 01:00:00;SRVDB1797;18.40;16.00
11.03.2024 02:00:00;SRVDB1797;2.39;16.00
11.03.2024 03:00:00;SRVDB1797;1.48;16.00
11.03.2024 04:00:00;SRVDB1797;1.53;16.00
11.03.2024 05:00:00;SRVDB1797;2.58;16.00
11.03.2024 06:00:00;SRVDB1797;2.25;16.00
11.03.2024 07:00:00;SRVDB1797;2.37;16.00
11.03.2024 08:00:00;SRVDB1797;2.83;16.00
11.03.2024 09:00:00;SRVDB1797;4.88;16.00
11.03.2024 10:00:00;SRVDB1797;6.46;16.00
11.03.2024 11:00:00;SRVDB1797;6.17;16.00
11.03.2024 12:00:00;SRVDB1797;9.14;16.00
11.03.2024 13:00:00;SRVDB1797;7.77;16.00
11.03.2024 14:00:00;SRVDB1797;11.78;16.00
11.03.2024 15:00:00;SRVDB1797;7.94;16.00
11.03.2024 16:00:00;SRVDB1797;6.49;16.00
11.03.2024 17:00:00;SRVDB1797;6.74;16.00
11.03.2024 18:00:00;SRVDB1797;5.95;16.00
11.03.2024 19:00:00;SRVDB1797;5.41;16.00
11.03.2024 20:00:00;SRVDB1797;5.44;16.00
11.03.2024 21:00:00;SRVDB1797;5.37;16.00
11.03.2024 22:00:00;SRVDB1797;7.60;16.00
11.03.2024 23:00:00;SRVDB1797;3.11;16.00
12.03.2024 00:00:00;SRVDB1797;2.63;16.00
12.03.2024 01:00:00;SRVDB1797;2.07;16.00
12.03.2024 02:00:00;SRVDB1797;2.51;16.00
12.03.2024 03:00:00;SRVDB1797;1.60;16.00
12.03.2024 04:00:00;SRVDB1797;1.77;16.00
12.03.2024 05:00:00;SRVDB1797;1.97;16.00
12.03.2024 06:00:00;SRVDB1797;2.21;16.00
12.03.2024 07:00:00;SRVDB1797;3.13;16.00
12.03.2024 08:00:00;SRVDB1797;3.67;16.00
12.03.2024 09:00:00;SRVDB1797;4.55;16.00
12.03.2024 10:00:00;SRVDB1797;6.00;16.00
12.03.2024 11:00:00;SRVDB1797;5.49;16.00
12.03.2024 12:00:00;SRVDB1797;6.59;16.00
12.03.2024 13:00:00;SRVDB1797;6.72;16.00
12.03.2024 14:00:00;SRVDB1797;7.13;16.00
12.03.2024 15:00:00;SRVDB1797;6.54;16.00
12.03.2024 16:00:00;SRVDB1797;6.32;16.00
12.03.2024 17:00:00;SRVDB1797;6.57;16.00
12.03.2024 18:00:00;SRVDB1797;9.68;16.00
12.03.2024 19:00:00;SRVDB1797;7.91;16.00
12.03.2024 20:00:00;SRVDB1797;4.45;16.00
12.03.2024 21:00:00;SRVDB1797;4.37;16.00
12.03.2024 22:00:00;SRVDB1797;7.27;16.00
12.03.2024 23:00:00;SRVDB1797;2.78;16.00
13.03.2024 00:00:00;SRVDB1797;2.17;16.00
13.03.2024 01:00:00;SRVDB1797;1.86;16.00
13.03.2024 02:00:00;SRVDB1797;1.59;16.00
13.03.2024 03:00:00;SRVDB1797;1.47;16.00
13.03.2024 04:00:00;SRVDB1797;1.51;16.00
13.03.2024 05:00:00;SRVDB1797;1.73;16.00
13.03.2024 06:00:00;SRVDB1797;1.97;16.00
13.03.2024 07:00:00;SRVDB1797;2.69;16.00
13.03.2024 08:00:00;SRVDB1797;3.52;16.00
13.03.2024 09:00:00;SRVDB1797;3.75;16.00
13.03.2024 10:00:00;SRVDB1797;4.85;16.00
13.03.2024 11:00:00;SRVDB1797;6.46;16.00
13.03.2024 12:00:00;SRVDB1797;5.91;16.00
13.03.2024 13:00:00;SRVDB1797;6.92;16.00
13.03.2024 14:00:00;SRVDB1797;6.89;16.00
13.03.2024 15:00:00;SRVDB1797;6.53;16.00
13.03.2024 16:00:00;SRVDB1797;5.68;16.00
13.03.2024 17:00:00;SRVDB1797;9.22;16.00
13.03.2024 18:00:00;SRVDB1797;6.34;16.00
13.03.2024 19:00:00;SRVDB1797;4.97;16.00
13.03.2024 20:00:00;SRVDB1797;4.98;16.00
13.03.2024 21:00:00;SRVDB1797;4.11;16.00
13.03.2024 22:00:00;SRVDB1797;9.04;16.00
13.03.2024 23:00:00;SRVDB1797;2.84;16.00
14.03.2024 00:00:00;SRVDB1797;2.27;16.00
14.03.2024 01:00:00;SRVDB1797;2.13;16.00
14.03.2024 02:00:00;SRVDB1797;1.61;16.00
14.03.2024 03:00:00;SRVDB1797;1.43;16.00
14.03.2024 04:00:00;SRVDB1797;1.49;16.00
14.03.2024 05:00:00;SRVDB1797;1.78;16.00
14.03.2024 06:00:00;SRVDB1797;1.91;16.00
14.03.2024 07:00:00;SRVDB1797;2.69;16.00
14.03.2024 08:00:00;SRVDB1797;2.99;16.00
14.03.2024 09:00:00;SRVDB1797;3.84;16.00
14.03.2024 10:00:00;SRVDB1797;4.87;16.00
14.03.2024 11:00:00;SRVDB1797;6.04;16.00
14.03.2024 12:00:00;SRVDB1797;5.58;16.00
14.03.2024 13:00:00;SRVDB1797;5.84;16.00
14.03.2024 14:00:00;SRVDB1797;6.68;16.00
14.03.2024 15:00:00;SRVDB1797;8.25;16.00
14.03.2024 16:00:00;SRVDB1797;6.88;16.00
14.03.2024 17:00:00;SRVDB1797;6.65;16.00
14.03.2024 18:00:00;SRVDB1797;6.09;16.00
14.03.2024 19:00:00;SRVDB1797;6.28;16.00
14.03.2024 20:00:00;SRVDB1797;5.00;16.00
14.03.2024 21:00:00;SRVDB1797;4.92;16.00
14.03.2024 22:00:00;SRVDB1797;7.31;16.00
14.03.2024 23:00:00;SRVDB1797;3.32;16.00
15.03.2024 00:00:00;SRVDB1797;2.48;16.00
15.03.2024 01:00:00;SRVDB1797;2.38;16.00
15.03.2024 02:00:00;SRVDB1797;1.94;16.00
15.03.2024 03:00:00;SRVDB1797;1.76;16.00
15.03.2024 04:00:00;SRVDB1797;1.85;16.00
15.03.2024 05:00:00;SRVDB1797;2.68;16.00
15.03.2024 06:00:00;SRVDB1797;2.46;16.00
15.03.2024 07:00:00;SRVDB1797;3.64;16.00
15.03.2024 08:00:00;SRVDB1797;3.86;16.00
15.03.2024 09:00:00;SRVDB1797;4.60;16.00
15.03.2024 10:00:00;SRVDB1797;6.54;16.00
15.03.2024 11:00:00;SRVDB1797;6.50;16.00
15.03.2024 12:00:00;SRVDB1797;7.89;16.00
15.03.2024 13:00:00;SRVDB1797;7.34;16.00
15.03.2024 14:00:00;SRVDB1797;7.55;16.00
15.03.2024 15:00:00;SRVDB1797;6.66;16.00
15.03.2024 16:00:00;SRVDB1797;6.99;16.00
15.03.2024 17:00:00;SRVDB1797;7.54;16.00
15.03.2024 18:00:00;SRVDB1797;6.67;16.00
15.03.2024 19:00:00;SRVDB1797;8.40;16.00
15.03.2024 20:00:00;SRVDB1797;6.47;16.00
15.03.2024 21:00:00;SRVDB1797;6.04;16.00
15.03.2024 22:00:00;SRVDB1797;9.45;16.00
15.03.2024 23:00:00;SRVDB1797;3.91;16.00
16.03.2024 00:00:00;SRVDB1797;4.29;16.00
16.03.2024 01:00:00;SRVDB1797;2.55;16.00
16.03.2024 02:00:00;SRVDB1797;1.91;16.00
16.03.2024 03:00:00;SRVDB1797;1.79;16.00
16.03.2024 04:00:00;SRVDB1797;1.77;16.00
16.03.2024 05:00:00;SRVDB1797;2.01;16.00
16.03.2024 06:00:00;SRVDB1797;2.09;16.00
16.03.2024 07:00:00;SRVDB1797;3.10;16.00
16.03.2024 08:00:00;SRVDB1797;3.61;16.00
16.03.2024 09:00:00;SRVDB1797;3.80;16.00
16.03.2024 10:00:00;SRVDB1797;5.19;16.00
16.03.2024 11:00:00;SRVDB1797;5.09;16.00
16.03.2024 12:00:00;SRVDB1797;5.05;16.00
16.03.2024 13:00:00;SRVDB1797;5.60;16.00
16.03.2024 14:00:00;SRVDB1797;5.36;16.00
16.03.2024 15:00:00;SRVDB1797;5.28;16.00
16.03.2024 16:00:00;SRVDB1797;5.18;16.00
16.03.2024 17:00:00;SRVDB1797;4.97;16.00
16.03.2024 18:00:00;SRVDB1797;4.86;16.00
16.03.2024 19:00:00;SRVDB1797;6.66;16.00
16.03.2024 20:00:00;SRVDB1797;4.86;16.00
16.03.2024 21:00:00;SRVDB1797;4.04;16.00
16.03.2024 22:00:00;SRVDB1797;7.70;16.00
16.03.2024 23:00:00;SRVDB1797;3.16;16.00
17.03.2024 00:00:00;SRVDB1797;2.67;16.00
17.03.2024 01:00:00;SRVDB1797;2.22;16.00
17.03.2024 02:00:00;SRVDB1797;1.82;16.00
17.03.2024 03:00:00;SRVDB1797;1.69;16.00
17.03.2024 04:00:00;SRVDB1797;1.73;16.00
17.03.2024 05:00:00;SRVDB1797;1.82;16.00
17.03.2024 06:00:00;SRVDB1797;2.01;16.00
17.03.2024 07:00:00;SRVDB1797;2.58;16.00
17.03.2024 08:00:00;SRVDB1797;6.67;16.00
17.03.2024 09:00:00;SRVDB1797;3.33;16.00
17.03.2024 10:00:00;SRVDB1797;4.14;16.00
17.03.2024 11:00:00;SRVDB1797;4.29;16.00
17.03.2024 12:00:00;SRVDB1797;5.42;16.00
17.03.2024 13:00:00;SRVDB1797;4.88;16.00
17.03.2024 14:00:00;SRVDB1797;4.96;16.00
17.03.2024 15:00:00;SRVDB1797;5.43;16.00
17.03.2024 16:00:00;SRVDB1797;4.85;16.00
17.03.2024 17:00:00;SRVDB1797;4.68;16.00
17.03.2024 18:00:00;SRVDB1797;4.70;16.00
17.03.2024 19:00:00;SRVDB1797;4.44;16.00
17.03.2024 20:00:00;SRVDB1797;4.63;16.00
17.03.2024 21:00:00;SRVDB1797;4.59;16.00
17.03.2024 22:00:00;SRVDB1797;19.89;16.00
17.03.2024 23:00:00;SRVDB1797;23.46;16.00
18.03.2024 00:00:00;SRVDB1797;22.48;16.00
18.03.2024 01:00:00;SRVDB1797;14.73;16.00
18.03.2024 02:00:00;SRVDB1797;1.19;16.00
18.03.2024 03:00:00;SRVDB1797;1.16;16.00
18.03.2024 04:00:00;SRVDB1797;2.35;16.00
18.03.2024 05:00:00;SRVDB1797;2.93;16.00
18.03.2024 06:00:00;SRVDB1797;2.26;16.00
18.03.2024 07:00:00;SRVDB1797;2.69;16.00
18.03.2024 08:00:00;SRVDB1797;3.31;16.00
18.03.2024 09:00:00;SRVDB1797;4.25;16.00
18.03.2024 10:00:00;SRVDB1797;5.64;16.00
18.03.2024 11:00:00;SRVDB1797;7.03;16.00
18.03.2024 12:00:00;SRVDB1797;6.59;16.00
18.03.2024 13:00:00;SRVDB1797;8.33;16.00
18.03.2024 14:00:00;SRVDB1797;6.19;16.00
18.03.2024 15:00:00;SRVDB1797;6.94;16.00
18.03.2024 16:00:00;SRVDB1797;7.69;16.00
18.03.2024 17:00:00;SRVDB1797;5.86;16.00
18.03.2024 18:00:00;SRVDB1797;5.42;16.00
18.03.2024 19:00:00;SRVDB1797;5.60;16.00
18.03.2024 20:00:00;SRVDB1797;5.85;16.00
18.03.2024 21:00:00;SRVDB1797;4.49;16.00
18.03.2024 22:00:00;SRVDB1797;6.87;16.00
18.03.2024 23:00:00;SRVDB1797;2.99;16.00
19.03.2024 00:00:00;SRVDB1797;2.50;16.00
19.03.2024 01:00:00;SRVDB1797;1.94;16.00
19.03.2024 02:00:00;SRVDB1797;1.62;16.00
19.03.2024 03:00:00;SRVDB1797;1.44;16.00
19.03.2024 04:00:00;SRVDB1797;1.56;16.00
19.03.2024 05:00:00;SRVDB1797;1.85;16.00
19.03.2024 06:00:00;SRVDB1797;1.96;16.00
19.03.2024 07:00:00;SRVDB1797;2.72;16.00
19.03.2024 08:00:00;SRVDB1797;3.28;16.00
19.03.2024 09:00:00;SRVDB1797;4.55;16.00
19.03.2024 10:00:00;SRVDB1797;5.73;16.00
19.03.2024 11:00:00;SRVDB1797;5.58;16.00
19.03.2024 12:00:00;SRVDB1797;6.11;16.00
19.03.2024 13:00:00;SRVDB1797;6.13;16.00
19.03.2024 14:00:00;SRVDB1797;8.34;16.00
19.03.2024 15:00:00;SRVDB1797;6.54;16.00
19.03.2024 16:00:00;SRVDB1797;6.07;16.00
19.03.2024 17:00:00;SRVDB1797;7.87;16.00
19.03.2024 18:00:00;SRVDB1797;7.09;16.00
19.03.2024 19:00:00;SRVDB1797;6.26;16.00
19.03.2024 20:00:00;SRVDB1797;5.65;16.00
19.03.2024 21:00:00;SRVDB1797;5.28;16.00
19.03.2024 22:00:00;SRVDB1797;7.55;16.00
19.03.2024 23:00:00;SRVDB1797;3.67;16.00
20.03.2024 00:00:00;SRVDB1797;2.90;16.00
20.03.2024 01:00:00;SRVDB1797;2.62;16.00
20.03.2024 02:00:00;SRVDB1797;2.27;16.00
20.03.2024 03:00:00;SRVDB1797;2.11;16.00
20.03.2024 04:00:00;SRVDB1797;2.13;16.00
20.03.2024 05:00:00;SRVDB1797;2.42;16.00
20.03.2024 06:00:00;SRVDB1797;3.27;16.00
20.03.2024 07:00:00;SRVDB1797;3.54;16.00
20.03.2024 08:00:00;SRVDB1797;3.86;16.00
20.03.2024 09:00:00;SRVDB1797;4.73;16.00
20.03.2024 10:00:00;SRVDB1797;5.84;16.00
20.03.2024 11:00:00;SRVDB1797;6.08;16.00
20.03.2024 12:00:00;SRVDB1797;7.29;16.00
20.03.2024 13:00:00;SRVDB1797;9.21;16.00
20.03.2024 14:00:00;SRVDB1797;6.84;16.00
20.03.2024 15:00:00;SRVDB1797;7.60;16.00
20.03.2024 16:00:00;SRVDB1797;8.17;16.00
20.03.2024 17:00:00;SRVDB1797;7.80;16.00
20.03.2024 18:00:00;SRVDB1797;6.58;16.00
20.03.2024 19:00:00;SRVDB1797;6.92;16.00
20.03.2024 20:00:00;SRVDB1797;5.86;16.00
20.03.2024 21:00:00;SRVDB1797;5.91;16.00
20.03.2024 22:00:00;SRVDB1797;8.96;16.00
20.03.2024 23:00:00;SRVDB1797;4.14;16.00
21.03.2024 00:00:00;SRVDB1797;3.22;16.00
21.03.2024 01:00:00;SRVDB1797;2.64;16.00
21.03.2024 02:00:00;SRVDB1797;2.40;16.00
21.03.2024 03:00:00;SRVDB1797;2.27;16.00
